CTDEEPLablD,Stream,SID#/Station,Rep,Subsample Duplicate Notes,Device,Habitat,DATE_COL,SAMPTYPE,LAB_NAME,LAB_SAMPLE_ID,TAXONOMIST,LAB_TIN,TAXON_NAME,DEEPTaxaID,LIFE_STAGE,ABUNDANCE,%_SUB,CORRECTED,#_IN_RC,IMMATURE,INDETERMINATE,CONDITION,DISTINCT,AGGREGATED,LAB_COM,KINGDOM,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SUBGENUS,SPECIES,SUBSPECIES,ADDITIONS,SERIAL
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,764,Tipula sp.,742,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,129,Baetidae,407,Larvae,1,N/A,N/A,0,Y,N,Y,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,,,,,,100755
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,177,Ephemerella dorothea/excrucians,900,Larvae,6,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,,Ephemerella dorothea/excrucians,,,
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,187,Eurylophella sp.,459,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Eurylophella,,sp.,,,101324
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,3686,Nigronia serricornis,750,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,337,Amphinemura sp.,319,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Nemouridae,,,,Amphinemura,,sp.,,,102540
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,389,Isoperla sp.,362,Larvae,5,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlodidae,,,,Isoperla,,sp.,,,102995
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,1530,Remenus sp.,(Not on List),Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlodidae,,,,Remenus,,sp.,,,103099
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,629,Pycnopsyche sp.,815,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,Pycnopsyche,,sp.,,,116409
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,638,Dolophilodes sp.,829,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,3306,Rhyacophila carolina,850,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila carolina,,,115131
RBV-2023-033,Hedge Brook,20126,1,RBV,KN1M2,Riffle,5/5/2023,ABM-RBV,EcoAnalysts,8436.3-33,B. LaVoie,687,Neophylax sp.,813,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Uenoidae,,,,Neophylax,,sp.,,,116046
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,4,Oligochaeta,651,N/A,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,173,Drunella sp.,455,Larvae,2,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Drunella,,sp.,,,101365
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,177,Ephemerella dorothea/excrucians,900,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,,Ephemerella dorothea/excrucians,,,
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,251,Isonychia sp.,429,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Isonychiidae,,,,Isonychia,,sp.,,,101041
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,1373,Corydalus sp.,(Not on List),Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Corydalinae,,,Corydalus,,sp.,,,115033
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,3686,Nigronia serricornis,750,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,277,Gomphidae,884,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,,,,,,101664
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,360,Acroneuria abnormis,340,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,363,Acroneuria sp.,339,Larvae,1,N/A,N/A,0,N,Y,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,528,Micrasema sp.,759,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Brachycentridae,,,,Micrasema,,sp.,,,116958
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,533,Agapetus sp.,761,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Agapetus,,sp.,,,117121
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,542,Hydropsychidae,764,Pupae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,,,,,,,,,115398
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,629,Pycnopsyche sp.,815,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,Pycnopsyche,,sp.,,,116409
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,639,Wormaldia sp.,830,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Wormaldia,,sp.,,,115258
RBV-2023-034,Harris Brook,19214,1,RBV,KN1M2,Riffle,4/28/2023,ABM-RBV,EcoAnalysts,8436.3-34,B. LaVoie,2793,Rhyacophila fuscula,851,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila fuscula,,,115133
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,4,Oligochaeta,651,N/A,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,465,Optioservus sp.,505,Adults,3,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Optioservus,,sp.,,,114177
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,500,Psephenus herricki,516,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,695,Atherix sp.,536,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Brachycera,,,Athericidae,,,,Atherix,,sp.,,,130929
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,738,Simulium sp.,685,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Simuliidae,,,,Simulium,,sp.,,,126774
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,1990,Protoplasa sp.,(Not on List),Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Tanyderidae,,,,Protoplasa,,sp.,,,125800
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,132,Acentrella turbida,448,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Acentrella,,Acentrella turbida,,,568574
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,138,Baetis intercalaris,412,Larvae,17,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis intercalaris,,,100808
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,144,Baetis tricaudatus,414,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis tricaudatus,,,100817
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,11821,Iswaeon sp.,(Not on List),Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Iswaeon,,sp.,,,776928
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,232,Maccaffertium modestum,994,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium modestum,,,100532
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,251,Isonychia sp.,429,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Isonychiidae,,,,Isonychia,,sp.,,,101041
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,282,Ophiogomphus sp.,889,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Ophiogomphus,,sp.,,,101738
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,360,Acroneuria abnormis,340,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,363,Acroneuria sp.,339,Larvae,1,N/A,N/A,0,N,Y,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,524,Brachycentrus numerosus,758,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Brachycentridae,,,,Brachycentrus,,Brachycentrus numerosus,,,116910
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,536,Glossosoma sp.,762,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,542,Hydropsychidae,764,Pupae,1,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,,,,,,,,,115398
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,547,Hydropsyche bronta,766,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche bronta,,,115578
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,561,Hydropsyche sparna,769,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche sparna,,,115527
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,565,Hydropsyche sp.,773,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,sp.,,,115453
RBV-2023-035,Salmon Brook,14435,1,RBV,KN1M2,Riffle,9/2/2023,ABM-RBV,EcoAnalysts,8436.3-35,B. LaVoie,637,Chimarra sp.,825,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,4,Oligochaeta,651,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,465,Optioservus sp.,505,Adults,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Optioservus,,sp.,,,114177
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,738,Simulium sp.,685,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Simuliidae,,,,Simulium,,sp.,,,126774
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,751,Dicranota sp.,740,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Pediciinae,,,Dicranota,,sp.,,,121027
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,764,Tipula sp.,742,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,132,Acentrella turbida,448,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Acentrella,,Acentrella turbida,,,568574
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,144,Baetis tricaudatus,414,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis tricaudatus,,,100817
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,209,Epeorus sp.,420,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Epeorus,,sp.,,,100626
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,251,Isonychia sp.,429,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Isonychiidae,,,,Isonychia,,sp.,,,101041
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,3686,Nigronia serricornis,750,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,3541,Stylogomphus albistylus,484,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Stylogomphus,,Stylogomphus albistylus,,,101762
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,321,Sweltsa sp.,337,Larvae,7,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,sp.,,,103273
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,355,Tallaperla sp.,325,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,360,Acroneuria abnormis,340,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,Acroneuria abnormis,,,102919
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,363,Acroneuria sp.,339,Larvae,1,N/A,N/A,0,N,Y,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Acroneuria,,sp.,,,102917
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,420,Taeniopteryx sp.,331,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,Taeniopteryx,,sp.,,,102789
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,536,Glossosoma sp.,762,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,544,Cheumatopsyche sp.,770,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Cheumatopsyche,,sp.,,,115408
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,546,Hydropsyche betteni,774,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,637,Chimarra sp.,825,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,sp.,,,115273
RBV-2023-036,Indian Meadow Brook,14842,1,RBV,KN1M2,Riffle,10/16/2023,ABM-RBV,EcoAnalysts,8436.3-36,B. LaVoie,2793,Rhyacophila fuscula,851,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila fuscula,,,115133
